destination_iata,city,country,attraction_name,category,description,tags,best_months,image_url,formatted_address,rating,user_rating_count,latitude,longitude,google_maps_uri,good_for_children
CCU,Kolkata,India,Nakhoda Masjid,mosque,"Ornate mosque built in 1926, the largest in Kolkata with space for around 10,000 worshippers.","mosque,tourist_attraction,place_of_worship,association_or_organization,point_of_interest,establishment","October,November,December,January,February",https://places.googleapis.com/v1/places/ChIJk7nAsLF3AjoR6SQSI1FlQy0/photos/AU_ZVEEnEpLQ9VuC20GOvkvGJxOKnVj80Xwgo30QySF_yJjp-URqamj4J_D0OZYCMgJ6L0GNDEX0JQs8jFTPp4gDNWPsDFL9R9w9xNk4URdmWXVB60rAlrJ34vpTuiqKqv8h8N_qNFTQ8sQ-SyyaqeplxNVpt9n7BYkbD6oBiBiYA3bEkRqeLCrjIzz5pOGZdYOR72y6Z3H2nreifc1VtlVwVOVZ3vBUAm0y4bStv0u7RBW8VTJITSOVxPrnMbcVfRs4nzsgAu86f6WWdWBfEpg9OJKS5LPfL4fpfsJFwN6XSNqYqYO14MI0zWvE2nmUNkxY3gjj7cZUMb4Bmo_BLU1KoKqnlJjkS-IoNz2ezNi3rSXnu9vsNq0Eo2rJkswLsam5HWsFxVNkbm5MccOKlzZNbPx2MQj6MMMDAnm6FeVtlRh3PfSL/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"92, Rabindra Sarani, near Nakhuda masjid, Bara Bazar, Kolkata, West Bengal 700073, India",4.6,10297,22.5774691,88.35626549999999,https://maps.google.com/?cid=3261561954301519081&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,
CCU,Kolkata,India,আই লাভ কলকাতা I Love KOLKATA,tourist_attraction,,"tourist_attraction,point_of_interest,establishment","October,November,December,January,February",https://places.googleapis.com/v1/places/ChIJfRvKiK53AjoR0gPiuqcGk-I/photos/AU_ZVEF4T27b23R8BkSVAzqOTsJNfOsMTcGzyoT-JOVkEMZGRzv-T9l_AfPNTfeo2uQayeaXuf_q9CtkUAzFAQYVyaoe8vspsxVEYxt8s9KuMqQytDmGV7cSGf_QXx5WjdfVLpZWwRLQcxBkj9PLdhcYrQ2OXl_OXicQWPgX00NgmL3Wt-Aaz_wm9h1T50dFUIwhlyk9E4JkzBwJBvaPCjKvTXm-f9pMBbEnU2cRZKIROgrEWE1admhHb-GUsqXCRjNd1i7swA26Yv32Hi9hFj_a8WPeRlrJoBYe5xlc7TK4DhaeH8RzSexotKh4Kd0bbDYEycFI1reiA30dIPCxH7Zd581EP4QF2j9QMOQdqhTniEsI6HPydT56DGhw1WLxshdiiOEzrpKCMO1MMHLoenm8zXa15wpOUJdEqPiHFdJl74kdHMV3/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"H87W+H3W, Maidan, B.B.D. Bagh, Kolkata, West Bengal 700021, India",4.4,33,22.564298599999997,88.3450482,https://maps.google.com/?cid=16326400391612859346&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
CCU,Kolkata,India,SNOWPARK KOLKATA,tourist_attraction,,"tourist_attraction,point_of_interest,establishment","October,November,December,January,February",https://places.googleapis.com/v1/places/ChIJ6Yllsal1AjoREYtNwKFZqy4/photos/AU_ZVEENcB-v1Dup-RrKo_NS35z0E1x4X2iDYYA7zl6XrxLIgWW22y9esoLti_-kwaxe7cb5JX-8hzsOqd8-X14nMSXzS7IlLw3M4rP8n-E4N6Ko5AOSfvckseODIOIXgG68QoinZx2EN2PJwL-YyZpob4l3q4B5ctk2n-RtFuLZvb2gnSDPldFZ3YM7j5Re1164uPcTgb5ccmDUVkvJBmWcfwVq4QEN7CB7KUyJWj03f2DFnaFz0H1g00GAy8GYHvp8MAJFZGCkIBMq-sN7fqhVfKb8amKxz2RtfL0eKissRKSUgUI6npn3O-FNbTPoFfUQdPWN9AKvTa93bMSGxqlQF14zDArdiZgBy7pSh-EnJP8YOzK6ln4-YHxvb6RLxvLF98MAMoBRszQauNSWaxVqb6apvOm_LVxWKDONjNxJevmH65w/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"6th floor, Wonderland Park, Street Number 106, Sub-Central Business District(Action Area 1), Action Area I, Newtown, Kolkata, New Town, West Bengal 700107, India",4.2,1011,22.579653399999998,88.45984299999999,https://maps.google.com/?cid=3362880098013121297&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
BOM,Mumbai,India,Bollywood Park Filmcity Mumbai,tourist_attraction,,"tourist_attraction,amusement_park,amusement_center,point_of_interest,establishment","November,December,January,February",https://places.googleapis.com/v1/places/ChIJxTKCwFe35zsRkRW_r8supM8/photos/AU_ZVEHLbGEZYucfV770uYfuxYDfKXVYyMrMnyCrs3TTxUWbG4j03sbMk_1gwXBr6fRTWRV1V3Ypf-sUzO-pgTaOiiwd_ZFRXk12M23Q1UllzD0D3TWkDNI1rSOHgVYDnoUzGa1S2XtSjuus10LcDSSVZm40oqTpCzHChCctjQehuVynQEoxp7GDWwhPa9t33RiJpn9JIu1M9r2pJyHMDR0DomR5pLU2Vo3oQQWPkMJSwM6ermp4BMsp03RSGl4MjXx-FIrBx9MahiPzLnD98H0En6tsS-skCXbxxWVtDJkIcP4/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"Dadasaheb Phalke Chitranagari, Gate no 1, Film City Rd, nr. Indira Gandhi Research Gate, Jai Bhim Nagar, Aarey Milk Colony, Goregaon East, Mumbai, Maharashtra 400065, India",4.2,3401,19.165619,72.8780733,https://maps.google.com/?cid=14962135314393404817&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
BOM,Mumbai,India,Sion Fort,tourist_attraction,"Erected between 1669 & 1677, the ruins of this fortress remain on a hill with panoramic views.","tourist_attraction,historical_place,point_of_interest,establishment","November,December,January,February",https://places.googleapis.com/v1/places/ChIJd5966M7I5zsRS6DZHR5GLmY/photos/AU_ZVEFImkhsQPUd4obISRKPVaNrRt66Rt07N9bmEgOpTAG9AcSgdMqGgGdMg2zDQbryL3z84vU8C4vvfRWVwyqAxn44FYjkNNNrQQIqFSqwv9ZRUmWqabZGmD5woMmtknDY4hwx6Rq0xjw_PosrXvhrUp1c8f8NZ9DsI4Pcddaarj2Du4TWXcus_KYBD9TOc0mOtzJh8GKVAah_9l8ViC88LsSw1ACTYb37B03J_VJUxCD2bpiJLFSh4iDEjjAvlj032_G6DbdwIHpRKxT4x0KWodHAQlP0y9shioC-XVMagj8BP9pvhry0MRBp6cykW2yqnHGoj5e48RTFGTCkzkR4edMaSqV4CEBSRn4dNHOSmFeLo1U4sO2gW8PAdvI3R57-STujFbNy2HgyGq1hYXAZVl8GvHELhgby8AsG-LmxAk7jeJkdRjuH8PECDZsfND-d/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"2VW8+4V9, East, Road No. 1, Sion East, Sion, Mumbai, Maharashtra 400022, India",4.2,4045,19.0465923,72.8676819,https://maps.google.com/?cid=7362899535961104459&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
BOM,Mumbai,India,Veermata Jijabai Bhosale Botanical Udyan and Zoo,zoo,"Historic zoo & botanical garden with a popular penguin exhibit, kids' playground & cafeteria.","zoo,tourist_attraction,point_of_interest,establishment","November,December,January,February",https://places.googleapis.com/v1/places/ChIJodA07jbO5zsRgLdBjaaZMGI/photos/AU_ZVEEUYnYDlfORzNYdPandkvtUPrhaYSP0nwrhdr6rEfQTfdYKeL6rCj-47I9xM6FwoC8vBf6-TvMEO378-HiGYOlPjYCdUjijjKUIG9CauCODW70qSKB1iNeEi1blG7d-xjbpJNBI2MDQA51T1zaYZxWn0-NBacCvgQ0irDi6FsUGy8SvK_cvGoqQRKXrNoxdG75mm2GYDNruSM868hQU7gqQIwYRaJ4hkRRfEjGIOO13dpdKTo1_Wy7fWt2x95i4gUxiqHfRKFiguhpbDYA8dPD8ZAtsVgNP8OaRz_DaNnf0-zgiFJgXDnjtn0SZf5C0UgyQKwqFX-D_302FJy3i8c7TiuEUJcEnMFfGMlSkOACLXUaqnMBnQVISqIgYaxY9penqKkvgs0lLmvrgNfufbQEwZPqvPmE3iAbOnmtOFqAoLgOl-94R8rpfLVUsbw/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"Railway Station, 91A, Lalbaug Flyover, near Byculla, Byculla East, Byculla, Mumbai, Maharashtra 400027, India",4,43134,18.978947299999998,72.8344661,https://maps.google.com/?cid=7075323955212564352&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
BOM,Mumbai,India,Dr. Bhau Daji Lad Museum,museum,Mumbai's first museum showcasing the city's cultural heritage with artistic & decorative artifacts.,"museum,tourist_attraction,point_of_interest,establishment","November,December,January,February",https://places.googleapis.com/v1/places/ChIJr3COQlvO5zsRBS4MFGze73k/photos/AU_ZVEHYwwDGesTNCEGJ3T_jD_27UU-wiGPh_JRqjqnK9bYPS5zt0Gc-P91VGUyB8r6PkmMwNDi0cM5LYo6FWXD-MN2vY5DdXWA7ry-osfaZVHk_-xNbD6-hPa-I2w4YC0ULkLXdMWORg979CB_rEo_byBUsMx_cUqGJ5pA6dZu8b1QEl59880ngby4BUgaZT9APMOgPZun30piij5PMbtkz803We1s0yqz1c-Tg8cvoKtHkqaBmH9MzF06qE04amKDvWL7J837cNlLqqyXFHOvGYCih0gaYymkKu-DOEW358ptoww/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"91 A, Rani Baug, Veer Mata Jijbai Bhonsle Udyan, 91 A, Dr Babasaheb Ambedkar Rd, Byculla East, Byculla, Mumbai, Maharashtra 400027, India",4.4,5712,18.978988899999997,72.8348153,https://maps.google.com/?cid=8786485953797303813&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
BOM,Mumbai,India,Rajabai Clock Tower,historical_place,Ornate 1878 clock tower modeled after Big Ben & featuring stained-glass windows & musical chimes.,"historical_place,tourist_attraction,point_of_interest,establishment","November,December,January,February",https://places.googleapis.com/v1/places/ChIJs4Iw3cLR5zsRA8zYO4MC2xU/photos/AU_ZVEFAx31DtySrjJWBuRe0HaQrJarX9QUQMsZEHNEOaIvShFRerzkxVAPZKX1_4mtaSPZ4M5u3bZSMKKqQ6esCHwQxhbuJIXJa_o1sxGad5CDD_vv0uPtlIjIF_kxR1NpceJBxWKlFF4ndYcr7AzBkLufsN-psbLQkG37ZXeNZdFmgkS5sUKjZl_I1lhHw3_wHuGzYzS1hUecIyTM2Oypzkl9oV5Er3G9jvQL9nI36xUo873AHO3fzn5aG8GE8d1LfUXXwY04ZPV8ie2ofCXp-2H3l9Tg0nwqiJyqpSVu5JNJ6WFBOSB0Kqz2Wic1Urdytc9IlUtvSqmdarYplemTHWN6jU0jR_exEWmAYdlG0p-lqw7b5wY7xr848lRkG8Kvq1MP6-iy8eEqGy6wC8iEtj644ZTS_QQiyGCqvQFHBBcdcYA/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"WRHJ+W24, Karmaveer Bhaurao Patil Marg, Mantralaya, Fort, Mumbai, Maharashtra 400032, India",4.6,1171,18.9297669,72.83008300000002,https://maps.google.com/?cid=1574855257364155395&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
BOM,Mumbai,India,Chhatrapati Shivaji Maharaj Statue,historical_landmark,,"historical_landmark,tourist_attraction,landmark,historical_place,point_of_interest,establishment","November,December,January,February",https://places.googleapis.com/v1/places/ChIJNVO6KsfR5zsR5gE5kU6PHfY/photos/AU_ZVEFpkbwa-yzGg9CaV-cVywQjiD8zvxAFSSXU3QmjxVsOS7PmRPdf8ArlASONlLzTSPaWxov6Ft_IBryeExhKSYHqjoCf_JT_ES2R1Utt5ky4hPYABA7zJXOWPydpt9vDAwVcHwsCPU40GhvbxfDF6eUVC-3xOp1BcGM_mXibp5HTgRBQq2JmKFrh0aCpsv1zcEEdLIedqPzCgQ_LuEWyVFUySHqlEigklJkIXbAmIz6ApNrpvVlclMNbPI-INvy8U1Fzf8cO8EVoF5sJu7mq4Jg-F8cidwfqsB8XRm7VFKFNOUcKNelVzJdU2QO7Nt8MrKUBYJQbQLIvpr6MQU01NSLUsq6jB1bag9qHjZWK6EIzyQFNSsLT7nVsPnTMYGyrxAgPVOv-xDBjbkg3e3TihGQexFg_TUJA1svh43vNROi1AFuV/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"WRFM+4HJ, opposite to Gateway of India, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India",4.6,520,18.9228403,72.8338811,https://maps.google.com/?cid=17734488475261534694&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
BOM,Mumbai,India,Mumbai Skyline View Point,tourist_attraction,,"tourist_attraction,point_of_interest,establishment","November,December,January,February",https://places.googleapis.com/v1/places/ChIJRXjLHyXR5zsRyhqOjYu8ztE/photos/AU_ZVEFRo6F7EOCPqRnpiUf0MdrVCYUpjZwVQ6kEDfOk6b0IAcD7cayuL2s8NMSwe5G3x7Gj_55NVMt69M2gLct4wCsnDdTsaKlIWYRErASG-DshOyn3kN23RXA0ie_8uPE4fkyWNQbTXUrxmqob-JzR_KPpeqgcPH9mcvjqUDWKKBxMJ1ROUNpdgxkoSM5sQo4cx4smAbhiO7bEdGESl00EJt6QAntbaljDSIC4uZ7_5uHCH2VYVxhuCHSxyWpas1zN6HX7-ccaiVBWf7z2NifO9x3r8fuMHq3_HKgiwU5IHglO9jd3uD4RkfeNiYi0QWRddCFlo0CXiy7lFvUm6d6LbaddXeTzg-GyFs9Y2HvP5OYccTGc6WGhskFVXIAxlkjO40DuTFH_UOeZ1fFwl4IqUhxtiWjkQruvMy1QRw-jVJ7YtA/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"WRVF+M28, Marine Dr, Mumbai, India",4.6,128,18.9441618,72.8225818,https://maps.google.com/?cid=15118228306690710218&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
BOM,Mumbai,India,Flora Fountain,historical_landmark,A sculpture of the Roman goddess Flora sits atop this prominent fountain built in 1864.,"historical_landmark,tourist_attraction,historical_place,point_of_interest,establishment","November,December,January,February",https://places.googleapis.com/v1/places/ChIJDSDY3dzR5zsRioxQhTapi5E/photos/AU_ZVEFe0zK07XrYscsDYIgXjERElUgZW6JAGNiQYDPoBoNzE-jw7tDIhNagOqDkFL8p8SrBvVEHLlfXAr7BM_gXs21p-WbBcWmbNHizLXUTBwVzYaKDqMgut2RqRpbLo_Puz_K_G7tMSWu_yKYd-2oMmR71BYSGPQHSjGUz-4qzJysg1duSowjWNSWFds4LKlf6iOlKQF50CzZqm_k-MQENrUvMCyZ4D39o4laRoIf3Nkg5LyPdFJEWeDAjulvZKkTFwpEzMEmHbyrPFIbC-JVPIdrrZD7-2EAQPe_OULRolcs8vIUwgXDOhKROt47Fue3_j9eKiR9cfrmA8fKTmk_e-LYsn3GKbABkNq5tnLRF2Nef20OcbFBlAzDSW-EYgpDIgB48O37uDXdQqg4AjZuBFngbEvWSSrYKcMcKPdCN1-zOVg/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"Veer Nariman Road, Mahatma Gandhi Road, Kala Ghoda, Fort, Mumbai, Maharashtra 400001, India",4.5,24157,18.932480599999998,72.8315166,https://maps.google.com/?cid=10487662208892308618&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
BLR,Bangalore,India,"Kempegowda Tower, Bengaluru",tourist_attraction,,"tourist_attraction,historical_landmark,historical_place,point_of_interest,establishment","October,November,December,January,February",https://places.googleapis.com/v1/places/ChIJPRBVR8EVrjsR_PgtU_5dEKY/photos/AU_ZVEGs0hYrQFdwdJpBbV0OdxZjmcrjl46GltttUa6Mt8rAXzbtAa-MA5SCrlA9D2XYx9lsY-ngbC8_YQ5mPrdW_aSGM6mBXt7yvIqeh0Q96gViO0MWqr5J8P_uezGZEePQ_2hbwuQTa1YL8bSBzBnNY5YxfpbaIEmqvKjRcHwt4qtFd1wz98g_qEaJWGVB117C57fbKVydVk-vHqa3OA59vLc28ykQ7dto8dLdSPLvBvXeXRXI_KVaQOk64efSjjTgyOVmfOIe9MH99NKCZQvAIfwOinVASPIMftRgVNlfRTeeFMrAsq2Xd4TAxw6uRulbcb1urfYVdSiEKEC_3FqcZBSYnfzGnWUvZu1Q11KKbTkvEyDQVE31b6V9OhaA6Oi6ff-QkKTC39J3CvKzkdN_v94_7R3y2Zd7xPLtsCd7ircu2A/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"WHXQ+CQV, Mavalli, Bengaluru, Karnataka 560004, India",4.4,390,12.9486198,77.5894246,https://maps.google.com/?cid=11966167556822006012&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
BLR,Bangalore,India,Ragigudda Sri Prasanna Anjaneya Swamy Temple,hindu_temple,"Historic Hindu temple on a hill with colorful shrines, scenic views & many cultural events.","hindu_temple,tourist_attraction,non_profit_organization,place_of_worship,association_or_organization,point_of_interest,establishment","October,November,December,January,February",https://places.googleapis.com/v1/places/ChIJBwLj4g4VrjsRerGf4HTVPUc/photos/AU_ZVEEMnptM22534OPwXdriavMF84qKhQK7Ha11sBQ_qUmZ_jp_TzY8DYrjFLwTKWFUSvn-9pCiROxQ1wDQnGBAXFX2jvLB-uGUPKqINg_VfUhNBltAhl0Ya6Wz2KuLbPOuxJ663wO-uYq-N965ish2f_86E2NJG3L4ex6cfmMo9rT7t7lpXveizqr7W_nPZOMxsoeR1GcNgJoYyTmr0yQXw-ullxNewUtwHpwmeS_kZAoIvzyYYfHNixGHtcz1Xk5_fcFeyfqSilPArButOEha5L16hB1Yvhl0MBF2bmco8_FBgNtbcSZvew17zcwoT9OTtYvywXgmdsJFtSObp0aUHaQl7NBC0dPJymPRtBYRbIasPPA6alt5uRm12ZAnXmlfwYnh6WD9KTlj13LuyASBSQofZd3R_QFeS3bnFWXa-5E/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"KSRTC Layout, Jayanagara 9th Block, Jayanagar, Bengaluru, Karnataka 560041, India",4.8,22186,12.9142864,77.593172,https://maps.google.com/?cid=5133493848233718138&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,
BLR,Bangalore,India,Manchanabele Dam,tourist_attraction,"Dam forming a reservoir framed by forested hills, known for birdwatching, picnics & sunset views.","tourist_attraction,point_of_interest,establishment","October,November,December,January,February",https://places.googleapis.com/v1/places/ChIJm_QS1bI3rjsRFDoL2LWn2fQ/photos/AU_ZVEGXF5zokU8TMCINRX-qFbPA4aCeViFOCdRXtZo4a_iPXukKdy7Xjd9yTA4gJq_lEg8kVIQ_PpbltyOQDj_PKayBvIY2v9neyZK6v6o3ZdzlCB_jsj5X3QaIjK2zgywINZYnBs4u33kDW5WVTjzhOb52PvH5KXDKgnUZ0_p7mcrVvgCnpttJGWUbZVnp8w-W6kHU2esWvPYJLZwbsUijVOaay2micFNdSwNUncS7VNXXRtPXHSAgbw2NswNI3zBY8EVkjwOCxzEDmYj8cW9o0oW_IUS_ZOVFxGYFONgplN_D7PHDP2gB-tA6gh2HhDSiuuFqxaHjR-Bf1iYq-ZeD3XQrhNeZYib4HXklIvSSFGXob26FAAQ7OVj_RSm5_hPpm-P45u5xTDv_Z4JHvu06RN9jI7TcFomi7XM1YJmZxaGhy8Uy/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"V8FP+XC4, SH 85, Bengaluru, Manchanabele, Karnataka 562128, India",4.1,2643,12.8748817,77.336068,https://maps.google.com/?cid=17643317414656162324&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
BLR,Bangalore,India,NIMHANS Brain Museum Bengaluru,museum,"Medical science museum with human brain samples, live neuroanatomy demonstrations & guided tours.","museum,tourist_attraction,point_of_interest,establishment","October,November,December,January,February",https://places.googleapis.com/v1/places/ChIJAUBCIrcVrjsRzc0opQv6QrU/photos/AU_ZVEED5x4-g7YZnCzV5CNQRxyFqDgf-tCl7nQCITtsTYSegp1OtWI5XsSgaDQiRt7d6Ck5dI53i2iMovfgfKvKUnW35xV0rDgwj5XGicIu7DjwCfOTPeVkejyJt6sfW4lMqVL5s-8_n57ESBK1zvBbQV5O8zh0zXoOwjOI0xYK8lwD6fgoMxEJbWO-FjbN4AN_kEA0ExiFZ27OS0Qi3Q97aZTLDGPzPp11yTdQXoRH5MrEFfwEjwWAiujegDQ6BaaKTQwfRhrmvx1IQUoVq5G1zwYKxt3elgCzCsMiv-iY3woiW4cXA_-ZvRQwwrNnDWnWL-5NLyhqy2r06bCsue5jSZzf8q5m-958G0fbg-c7gJIaAvEo9KkME5hXy9gx1Ld7fIB9zZiVTj1fod4JY1lgu7yV_iZ1t2mELi2fBbxnTkQ/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"NIMHANS Road, Hosur Main Road, Hombegowda Nagar, Bengaluru, Karnataka 560029, India",4.6,1395,12.939858899999999,77.595128,https://maps.google.com/?cid=13061276797250358733&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
BLR,Bangalore,India,National Military Memorial Park,park,,"park,tourist_attraction,point_of_interest,establishment","October,November,December,January,February",https://places.googleapis.com/v1/places/ChIJP4i732sWrjsR_2ctlGEZYzA/photos/AU_ZVEGcA6HB04-jpp_-zCgaBm3igjn_JZ7_qV4Yq7T_MTG9eB0kyY5_ZawC0uV0__jmIaIwGoZe3FoYbRr5v7Yr9SFs5ptq8YmXQ_XB3Bf7-lL61lwasWx_qDfo49zQd415a4r0R4B9m4C5EUvGesdofq1Gql-vXdPoXSI180NQ_TNb_OlOu6erGm1U35gc97zhqTjgUEvbxlUpy7WsXKNJNF63lkcP8Zx-VIicJZDMdHVQY3P7QW8ErSRZOTcq7o0XuyRVu0wFL7GNDE5fY0KxN9KRq1YuQZKiwGOvTEfI8Xzv04kq6xcMjlFbRlxIpn7ClK30dcfijyk1nVFhQcQL6z7ws0kdiUmJNKK9kQu3rRc-KoBavLLZR_EsomX6TbMIHNfoZIA2blt-woiUjXkbNSaPO50-3YvBhSgYIWeoSgLniENC/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"2, Millers Rd, Vasanth Nagar, Bengaluru, Karnataka 560001, India",4.5,1577,12.9854791,77.59048469999999,https://maps.google.com/?cid=3486658443403421695&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
BLR,Bangalore,India,Kote Sri Prasanna Venkataramana Swamy Temple,hindu_temple,"Notable Hindu temple complex built in 1689 by King Chikka Devaraja Wodeyar, then ruler of Mysore.","hindu_temple,tourist_attraction,place_of_worship,association_or_organization,point_of_interest,establishment","October,November,December,January,February",https://places.googleapis.com/v1/places/ChIJ3SALuuQVrjsRbP88lmRxuZs/photos/AU_ZVEGeZUW5QlbUH88cdcBHYOiZS3YqbnjJlwVAzjmTgdKy4mXX9k4NC6BhZOpdlnUaAPKvTe7046DHcJCw9LKXpXWX-4y_6J3o536WKV8Xe6ee8mGX2FSts6OqXTzKICFQ_p3q186rLNNfFF_5S1y6S7ZsNrRp9ow7npui2GgdW_it1W3cXw59eHQB7f09PMI78i_oAMcmRqzQmfzPqEYctRYhaFHoMtoWL3HWCJFydGcsSJkM7hV2km5BMViCabIRSzsx6BG1V9adu6qTqCjKc1-QEAtccwk9KSaWFRLWO6iW6Fcca7HHpZwYmD7cWLTCgSebTus15Dcf28Yp1RKLoENJxCesEIjBiYzyTwjhwxD8KKEOoLP8WOY8zGlF55Ze6Agk05TJfE8UD5ogC2JQIk8M-IbJFpykioJi_AUg7ORU_XqIu5PxvAcBXymo379c/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"39, Krishna Rajendra Rd, Kalasipalya, Bengaluru, Karnataka 560018, India",4.7,1299,12.9595393,77.5740643,https://maps.google.com/?cid=11221124623401549676&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,
BLR,Bangalore,India,SkyJumper Amusement Park - Garuda Mall | Laser Tag | VR Games | Soft Play | Birthday Parties | School Trips | Corporate Party,amusement_park,,"amusement_park,amusement_center,sports_complex,tourist_attraction,indoor_playground,playground,event_venue,sports_activity_location,point_of_interest,government_office,service,establishment","October,November,December,January,February",https://places.googleapis.com/v1/places/ChIJX___5QEXrjsRcD5fijwZgQY/photos/AU_ZVEHsiWWq8B5WSB6hE8gYDLAYMbe_giLtSKxScVmQbawSsq9-goKNIHhrVCG_xZQpZ8uc1QeDqysqvRusllCeOH6IZ_Wrci7Btxp2Z4rI6NWy5VldJR6Qvxp1Q-mHC5qZnyigkSv3J8-dsDdiSkYohsmnoCoUeuHRmSlEqNQ_9Wct6248yEKy7-LG43ogOetPnSwWt4iGs4C4a6mGilwIc_fx1NSiXdM9JnuHXn16zUmNmlfUDyUVIa6caZViwHH0wvNoFRip_MnqdV68QLOK2UimUviqRZ0S4N12kOM-QNXtCQ/media?maxHeightPx=400&maxWidthPx=400&key=AIzaSyBGqPSoZtuSxawtrVO9GCXZ-Yq-lk2r-Yk,"Sixth Floor, Ashok Nagar, Magrath Road, Garuda Mall Rd, nearby Sadath Court, Ashok Nagar, Bengaluru, Karnataka 560025, India",4.8,39120,12.9701829,77.60993719999999,https://maps.google.com/?cid=468683584033472112&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,True
